steps,date,interval
0,17-11-2012,1205
0,17-11-2012,1210
0,17-11-2012,1215
0,17-11-2012,1220
0,17-11-2012,1225
0,17-11-2012,1230
0,17-11-2012,1235
15,17-11-2012,1240
0,17-11-2012,1245
0,17-11-2012,1250
0,17-11-2012,1255
0,17-11-2012,1300
0,17-11-2012,1305
0,17-11-2012,1310
0,17-11-2012,1315
14,17-11-2012,1320
205,17-11-2012,1325
322,17-11-2012,1330
243,17-11-2012,1335
312,17-11-2012,1340
277,17-11-2012,1345
518,17-11-2012,1350
534,17-11-2012,1355
549,17-11-2012,1400
471,17-11-2012,1405
277,17-11-2012,1410
0,17-11-2012,1415
18,17-11-2012,1420
0,17-11-2012,1425
0,17-11-2012,1430
0,17-11-2012,1435
61,17-11-2012,1440
23,17-11-2012,1445
0,17-11-2012,1450
53,17-11-2012,1455
70,17-11-2012,1500
0,17-11-2012,1505
0,17-11-2012,1510
11,17-11-2012,1515
0,17-11-2012,1520
0,17-11-2012,1525
0,17-11-2012,1530
0,17-11-2012,1535
0,17-11-2012,1540
0,17-11-2012,1545
0,17-11-2012,1550
0,17-11-2012,1555
0,17-11-2012,1600
0,17-11-2012,1605
0,17-11-2012,1610
18,17-11-2012,1615
16,17-11-2012,1620
0,17-11-2012,1625
52,17-11-2012,1630
47,17-11-2012,1635
427,17-11-2012,1640
639,17-11-2012,1645
597,17-11-2012,1650
368,17-11-2012,1655
747,17-11-2012,1700
737,17-11-2012,1705
753,17-11-2012,1710
733,17-11-2012,1715
733,17-11-2012,1720
721,17-11-2012,1725
750,17-11-2012,1730
104,17-11-2012,1735
33,17-11-2012,1740
57,17-11-2012,1745
71,17-11-2012,1750
10,17-11-2012,1755
89,17-11-2012,1800
99,17-11-2012,1805
26,17-11-2012,1810
25,17-11-2012,1815
0,17-11-2012,1820
9,17-11-2012,1825
57,17-11-2012,1830
16,17-11-2012,1835
46,17-11-2012,1840
50,17-11-2012,1845
89,17-11-2012,1850
78,17-11-2012,1855
0,17-11-2012,1900
6,17-11-2012,1905
0,17-11-2012,1910
9,17-11-2012,1915
92,17-11-2012,1920
43,17-11-2012,1925
60,17-11-2012,1930
0,17-11-2012,1935
55,17-11-2012,1940
0,17-11-2012,1945
55,17-11-2012,1950
85,17-11-2012,1955
0,17-11-2012,2000
0,17-11-2012,2005
42,17-11-2012,2010
0,17-11-2012,2015
0,17-11-2012,2020
0,17-11-2012,2025
26,17-11-2012,2030
0,17-11-2012,2035
0,17-11-2012,2040
0,17-11-2012,2045
60,17-11-2012,2050
74,17-11-2012,2055
45,17-11-2012,2100
0,17-11-2012,2105
0,17-11-2012,2110
0,17-11-2012,2115
0,17-11-2012,2120
0,17-11-2012,2125
0,17-11-2012,2130
0,17-11-2012,2135
0,17-11-2012,2140
0,17-11-2012,2145
0,17-11-2012,2150
0,17-11-2012,2155
0,17-11-2012,2200
0,17-11-2012,2205
0,17-11-2012,2210
0,17-11-2012,2215
0,17-11-2012,2220
0,17-11-2012,2225
0,17-11-2012,2230
0,17-11-2012,2235
0,17-11-2012,2240
0,17-11-2012,2245
0,17-11-2012,2250
0,17-11-2012,2255
0,17-11-2012,2300
0,17-11-2012,2305
0,17-11-2012,2310
0,17-11-2012,2315
0,17-11-2012,2320
0,17-11-2012,2325
0,17-11-2012,2330
0,17-11-2012,2335
0,17-11-2012,2340
0,17-11-2012,2345
0,17-11-2012,2350
0,17-11-2012,2355
0,18-11-2012,0
0,18-11-2012,5
0,18-11-2012,10
0,18-11-2012,15
0,18-11-2012,20
0,18-11-2012,25
0,18-11-2012,30
0,18-11-2012,35
0,18-11-2012,40
0,18-11-2012,45
0,18-11-2012,50
0,18-11-2012,55
0,18-11-2012,100
0,18-11-2012,105
0,18-11-2012,110
0,18-11-2012,115
0,18-11-2012,120
0,18-11-2012,125
0,18-11-2012,130
0,18-11-2012,135
0,18-11-2012,140
0,18-11-2012,145
0,18-11-2012,150
0,18-11-2012,155
0,18-11-2012,200
0,18-11-2012,205
0,18-11-2012,210
0,18-11-2012,215
0,18-11-2012,220
0,18-11-2012,225
0,18-11-2012,230
0,18-11-2012,235
0,18-11-2012,240
0,18-11-2012,245
0,18-11-2012,250
0,18-11-2012,255
0,18-11-2012,300
0,18-11-2012,305
0,18-11-2012,310
0,18-11-2012,315
0,18-11-2012,320
0,18-11-2012,325
0,18-11-2012,330
0,18-11-2012,335
0,18-11-2012,340
0,18-11-2012,345
0,18-11-2012,350
0,18-11-2012,355
0,18-11-2012,400
0,18-11-2012,405
0,18-11-2012,410
0,18-11-2012,415
0,18-11-2012,420
0,18-11-2012,425
0,18-11-2012,430
0,18-11-2012,435
0,18-11-2012,440
0,18-11-2012,445
0,18-11-2012,450
0,18-11-2012,455
0,18-11-2012,500
0,18-11-2012,505
0,18-11-2012,510
0,18-11-2012,515
0,18-11-2012,520
0,18-11-2012,525
0,18-11-2012,530
0,18-11-2012,535
0,18-11-2012,540
0,18-11-2012,545
0,18-11-2012,550
0,18-11-2012,555
0,18-11-2012,600
0,18-11-2012,605
0,18-11-2012,610
0,18-11-2012,615
0,18-11-2012,620
0,18-11-2012,625
0,18-11-2012,630
0,18-11-2012,635
0,18-11-2012,640
0,18-11-2012,645
0,18-11-2012,650
0,18-11-2012,655
0,18-11-2012,700
0,18-11-2012,705
0,18-11-2012,710
0,18-11-2012,715
0,18-11-2012,720
0,18-11-2012,725
0,18-11-2012,730
0,18-11-2012,735
0,18-11-2012,740
0,18-11-2012,745
0,18-11-2012,750
35,18-11-2012,755
82,18-11-2012,800
137,18-11-2012,805
100,18-11-2012,810
0,18-11-2012,815
159,18-11-2012,820
163,18-11-2012,825
186,18-11-2012,830
153,18-11-2012,835
131,18-11-2012,840
152,18-11-2012,845
113,18-11-2012,850
13,18-11-2012,855
11,18-11-2012,900
94,18-11-2012,905
0,18-11-2012,910
0,18-11-2012,915
13,18-11-2012,920
16,18-11-2012,925
0,18-11-2012,930
47,18-11-2012,935
0,18-11-2012,940
0,18-11-2012,945
0,18-11-2012,950
0,18-11-2012,955
0,18-11-2012,1000
0,18-11-2012,1005
0,18-11-2012,1010
0,18-11-2012,1015
0,18-11-2012,1020
0,18-11-2012,1025
0,18-11-2012,1030
0,18-11-2012,1035
0,18-11-2012,1040
0,18-11-2012,1045
35,18-11-2012,1050
173,18-11-2012,1055
30,18-11-2012,1100
10,18-11-2012,1105
0,18-11-2012,1110
0,18-11-2012,1115
0,18-11-2012,1120
0,18-11-2012,1125
29,18-11-2012,1130
47,18-11-2012,1135
0,18-11-2012,1140
0,18-11-2012,1145
0,18-11-2012,1150
26,18-11-2012,1155
51,18-11-2012,1200
170,18-11-2012,1205
0,18-11-2012,1210
0,18-11-2012,1215
0,18-11-2012,1220
0,18-11-2012,1225
0,18-11-2012,1230
0,18-11-2012,1235
0,18-11-2012,1240
0,18-11-2012,1245
19,18-11-2012,1250
0,18-11-2012,1255
8,18-11-2012,1300
207,18-11-2012,1305
321,18-11-2012,1310
405,18-11-2012,1315
335,18-11-2012,1320
311,18-11-2012,1325
332,18-11-2012,1330
9,18-11-2012,1335
358,18-11-2012,1340
56,18-11-2012,1345
0,18-11-2012,1350
95,18-11-2012,1355
89,18-11-2012,1400
0,18-11-2012,1405
0,18-11-2012,1410
69,18-11-2012,1415
0,18-11-2012,1420
0,18-11-2012,1425
0,18-11-2012,1430
0,18-11-2012,1435
39,18-11-2012,1440
72,18-11-2012,1445
46,18-11-2012,1450
4,18-11-2012,1455
0,18-11-2012,1500
0,18-11-2012,1505
36,18-11-2012,1510
0,18-11-2012,1515
0,18-11-2012,1520
0,18-11-2012,1525
0,18-11-2012,1530
143,18-11-2012,1535
0,18-11-2012,1540
335,18-11-2012,1545
681,18-11-2012,1550
634,18-11-2012,1555
411,18-11-2012,1600
725,18-11-2012,1605
754,18-11-2012,1610
770,18-11-2012,1615
726,18-11-2012,1620
749,18-11-2012,1625
746,18-11-2012,1630
785,18-11-2012,1635
325,18-11-2012,1640
63,18-11-2012,1645
22,18-11-2012,1650
0,18-11-2012,1655
39,18-11-2012,1700
0,18-11-2012,1705
0,18-11-2012,1710
0,18-11-2012,1715
42,18-11-2012,1720
81,18-11-2012,1725
126,18-11-2012,1730
13,18-11-2012,1735
8,18-11-2012,1740
176,18-11-2012,1745
167,18-11-2012,1750
32,18-11-2012,1755
42,18-11-2012,1800
176,18-11-2012,1805
154,18-11-2012,1810
0,18-11-2012,1815
80,18-11-2012,1820
22,18-11-2012,1825
0,18-11-2012,1830
0,18-11-2012,1835
0,18-11-2012,1840
0,18-11-2012,1845
7,18-11-2012,1850
0,18-11-2012,1855
24,18-11-2012,1900
177,18-11-2012,1905
0,18-11-2012,1910
84,18-11-2012,1915
8,18-11-2012,1920
50,18-11-2012,1925
86,18-11-2012,1930
47,18-11-2012,1935
176,18-11-2012,1940
27,18-11-2012,1945
8,18-11-2012,1950
0,18-11-2012,1955
0,18-11-2012,2000
64,18-11-2012,2005
64,18-11-2012,2010
0,18-11-2012,2015
0,18-11-2012,2020
0,18-11-2012,2025
58,18-11-2012,2030
82,18-11-2012,2035
27,18-11-2012,2040
34,18-11-2012,2045
0,18-11-2012,2050
38,18-11-2012,2055
0,18-11-2012,2100
0,18-11-2012,2105
0,18-11-2012,2110
0,18-11-2012,2115
0,18-11-2012,2120
0,18-11-2012,2125
0,18-11-2012,2130
0,18-11-2012,2135
0,18-11-2012,2140
0,18-11-2012,2145
0,18-11-2012,2150
0,18-11-2012,2155
0,18-11-2012,2200
0,18-11-2012,2205
0,18-11-2012,2210
0,18-11-2012,2215
0,18-11-2012,2220
0,18-11-2012,2225
0,18-11-2012,2230
0,18-11-2012,2235
0,18-11-2012,2240
0,18-11-2012,2245
0,18-11-2012,2250
0,18-11-2012,2255
35,18-11-2012,2300
0,18-11-2012,2305
0,18-11-2012,2310
0,18-11-2012,2315
0,18-11-2012,2320
0,18-11-2012,2325
0,18-11-2012,2330
0,18-11-2012,2335
0,18-11-2012,2340
0,18-11-2012,2345
0,18-11-2012,2350
0,18-11-2012,2355
0,19-11-2012,0
0,19-11-2012,5
0,19-11-2012,10
0,19-11-2012,15
0,19-11-2012,20
0,19-11-2012,25
0,19-11-2012,30
0,19-11-2012,35
0,19-11-2012,40
0,19-11-2012,45
0,19-11-2012,50
0,19-11-2012,55
0,19-11-2012,100
0,19-11-2012,105
0,19-11-2012,110
0,19-11-2012,115
0,19-11-2012,120
0,19-11-2012,125
0,19-11-2012,130
0,19-11-2012,135
0,19-11-2012,140
0,19-11-2012,145
0,19-11-2012,150
0,19-11-2012,155
0,19-11-2012,200
0,19-11-2012,205
0,19-11-2012,210
0,19-11-2012,215
0,19-11-2012,220
0,19-11-2012,225
0,19-11-2012,230
0,19-11-2012,235
0,19-11-2012,240
0,19-11-2012,245
0,19-11-2012,250
0,19-11-2012,255
0,19-11-2012,300
0,19-11-2012,305
0,19-11-2012,310
0,19-11-2012,315
0,19-11-2012,320
0,19-11-2012,325
0,19-11-2012,330
0,19-11-2012,335
0,19-11-2012,340
0,19-11-2012,345
0,19-11-2012,350
0,19-11-2012,355
0,19-11-2012,400
0,19-11-2012,405
0,19-11-2012,410
0,19-11-2012,415
0,19-11-2012,420
0,19-11-2012,425
0,19-11-2012,430
0,19-11-2012,435
0,19-11-2012,440
0,19-11-2012,445
0,19-11-2012,450
0,19-11-2012,455
0,19-11-2012,500
0,19-11-2012,505
0,19-11-2012,510
0,19-11-2012,515
0,19-11-2012,520
0,19-11-2012,525
0,19-11-2012,530
0,19-11-2012,535
0,19-11-2012,540
0,19-11-2012,545
0,19-11-2012,550
0,19-11-2012,555
0,19-11-2012,600
0,19-11-2012,605
0,19-11-2012,610
0,19-11-2012,615
0,19-11-2012,620
37,19-11-2012,625
16,19-11-2012,630
0,19-11-2012,635
36,19-11-2012,640
54,19-11-2012,645
333,19-11-2012,650
652,19-11-2012,655
418,19-11-2012,700
718,19-11-2012,705
739,19-11-2012,710
738,19-11-2012,715
789,19-11-2012,720
756,19-11-2012,725
559,19-11-2012,730
9,19-11-2012,735
546,19-11-2012,740
416,19-11-2012,745
6,19-11-2012,750
27,19-11-2012,755
55,19-11-2012,800
15,19-11-2012,805
64,19-11-2012,810
13,19-11-2012,815
45,19-11-2012,820
0,19-11-2012,825
19,19-11-2012,830
44,19-11-2012,835
56,19-11-2012,840
12,19-11-2012,845
0,19-11-2012,850
0,19-11-2012,855
0,19-11-2012,900
0,19-11-2012,905
0,19-11-2012,910
0,19-11-2012,915
23,19-11-2012,920
39,19-11-2012,925
30,19-11-2012,930
0,19-11-2012,935
0,19-11-2012,940
17,19-11-2012,945
0,19-11-2012,950
0,19-11-2012,955
0,19-11-2012,1000
0,19-11-2012,1005
0,19-11-2012,1010
0,19-11-2012,1015
0,19-11-2012,1020
0,19-11-2012,1025
0,19-11-2012,1030
0,19-11-2012,1035
0,19-11-2012,1040
9,19-11-2012,1045
0,19-11-2012,1050
8,19-11-2012,1055
0,19-11-2012,1100
47,19-11-2012,1105
0,19-11-2012,1110
0,19-11-2012,1115
0,19-11-2012,1120
0,19-11-2012,1125
0,19-11-2012,1130
0,19-11-2012,1135
0,19-11-2012,1140
0,19-11-2012,1145
12,19-11-2012,1150
30,19-11-2012,1155
0,19-11-2012,1200
14,19-11-2012,1205
21,19-11-2012,1210
0,19-11-2012,1215
0,19-11-2012,1220
0,19-11-2012,1225
7,19-11-2012,1230
10,19-11-2012,1235
0,19-11-2012,1240
0,19-11-2012,1245
0,19-11-2012,1250
0,19-11-2012,1255
0,19-11-2012,1300
20,19-11-2012,1305
0,19-11-2012,1310
0,19-11-2012,1315
0,19-11-2012,1320
0,19-11-2012,1325
0,19-11-2012,1330
0,19-11-2012,1335
0,19-11-2012,1340
8,19-11-2012,1345
0,19-11-2012,1350
0,19-11-2012,1355
0,19-11-2012,1400
0,19-11-2012,1405
0,19-11-2012,1410
0,19-11-2012,1415
0,19-11-2012,1420
0,19-11-2012,1425
0,19-11-2012,1430
0,19-11-2012,1435
41,19-11-2012,1440
0,19-11-2012,1445
19,19-11-2012,1450
0,19-11-2012,1455
0,19-11-2012,1500
0,19-11-2012,1505
71,19-11-2012,1510
42,19-11-2012,1515
9,19-11-2012,1520
139,19-11-2012,1525
28,19-11-2012,1530
9,19-11-2012,1535
0,19-11-2012,1540
19,19-11-2012,1545
7,19-11-2012,1550
0,19-11-2012,1555
0,19-11-2012,1600
0,19-11-2012,1605
29,19-11-2012,1610
111,19-11-2012,1615
4,19-11-2012,1620
76,19-11-2012,1625
0,19-11-2012,1630
68,19-11-2012,1635
0,19-11-2012,1640
43,19-11-2012,1645
26,19-11-2012,1650
0,19-11-2012,1655
0,19-11-2012,1700
0,19-11-2012,1705
0,19-11-2012,1710
0,19-11-2012,1715
0,19-11-2012,1720
0,19-11-2012,1725
0,19-11-2012,1730
0,19-11-2012,1735
0,19-11-2012,1740
0,19-11-2012,1745
0,19-11-2012,1750
0,19-11-2012,1755
0,19-11-2012,1800
0,19-11-2012,1805
0,19-11-2012,1810
0,19-11-2012,1815
0,19-11-2012,1820
0,19-11-2012,1825
30,19-11-2012,1830
27,19-11-2012,1835
40,19-11-2012,1840
16,19-11-2012,1845
6,19-11-2012,1850
34,19-11-2012,1855
6,19-11-2012,1900
59,19-11-2012,1905
0,19-11-2012,1910
35,19-11-2012,1915
12,19-11-2012,1920
0,19-11-2012,1925
57,19-11-2012,1930
91,19-11-2012,1935
0,19-11-2012,1940
0,19-11-2012,1945
0,19-11-2012,1950
114,19-11-2012,1955
0,19-11-2012,2000
0,19-11-2012,2005
0,19-11-2012,2010
0,19-11-2012,2015
0,19-11-2012,2020
35,19-11-2012,2025
61,19-11-2012,2030
0,19-11-2012,2035
0,19-11-2012,2040
0,19-11-2012,2045
0,19-11-2012,2050
0,19-11-2012,2055
10,19-11-2012,2100
0,19-11-2012,2105
0,19-11-2012,2110
0,19-11-2012,2115
0,19-11-2012,2120
0,19-11-2012,2125
0,19-11-2012,2130
0,19-11-2012,2135
0,19-11-2012,2140
0,19-11-2012,2145
0,19-11-2012,2150
0,19-11-2012,2155
0,19-11-2012,2200
0,19-11-2012,2205
0,19-11-2012,2210
0,19-11-2012,2215
0,19-11-2012,2220
0,19-11-2012,2225
0,19-11-2012,2230
0,19-11-2012,2235
0,19-11-2012,2240
0,19-11-2012,2245
0,19-11-2012,2250
0,19-11-2012,2255
0,19-11-2012,2300
0,19-11-2012,2305
0,19-11-2012,2310
0,19-11-2012,2315
0,19-11-2012,2320
0,19-11-2012,2325
0,19-11-2012,2330
0,19-11-2012,2335
0,19-11-2012,2340
0,19-11-2012,2345
0,19-11-2012,2350
0,19-11-2012,2355
0,20-11-2012,0
0,20-11-2012,5
0,20-11-2012,10
0,20-11-2012,15
0,20-11-2012,20
0,20-11-2012,25
0,20-11-2012,30
0,20-11-2012,35
0,20-11-2012,40
0,20-11-2012,45
0,20-11-2012,50
0,20-11-2012,55
0,20-11-2012,100
0,20-11-2012,105
0,20-11-2012,110
0,20-11-2012,115
0,20-11-2012,120
0,20-11-2012,125
0,20-11-2012,130
0,20-11-2012,135
0,20-11-2012,140
0,20-11-2012,145
0,20-11-2012,150
0,20-11-2012,155
0,20-11-2012,200
0,20-11-2012,205
0,20-11-2012,210
0,20-11-2012,215
0,20-11-2012,220
0,20-11-2012,225
0,20-11-2012,230
0,20-11-2012,235
0,20-11-2012,240
0,20-11-2012,245
0,20-11-2012,250
0,20-11-2012,255
0,20-11-2012,300
0,20-11-2012,305
0,20-11-2012,310
0,20-11-2012,315
0,20-11-2012,320
0,20-11-2012,325
0,20-11-2012,330
0,20-11-2012,335
0,20-11-2012,340
0,20-11-2012,345
0,20-11-2012,350
0,20-11-2012,355
0,20-11-2012,400
0,20-11-2012,405
0,20-11-2012,410
0,20-11-2012,415
0,20-11-2012,420
0,20-11-2012,425
0,20-11-2012,430
0,20-11-2012,435
0,20-11-2012,440
0,20-11-2012,445
0,20-11-2012,450
0,20-11-2012,455
0,20-11-2012,500
0,20-11-2012,505
0,20-11-2012,510
0,20-11-2012,515
0,20-11-2012,520
0,20-11-2012,525
0,20-11-2012,530
0,20-11-2012,535
0,20-11-2012,540
0,20-11-2012,545
0,20-11-2012,550
0,20-11-2012,555
0,20-11-2012,600
0,20-11-2012,605
0,20-11-2012,610
0,20-11-2012,615
0,20-11-2012,620
0,20-11-2012,625
0,20-11-2012,630
0,20-11-2012,635
0,20-11-2012,640
0,20-11-2012,645
0,20-11-2012,650
0,20-11-2012,655
0,20-11-2012,700
0,20-11-2012,705
0,20-11-2012,710
0,20-11-2012,715
0,20-11-2012,720
0,20-11-2012,725
0,20-11-2012,730
0,20-11-2012,735
0,20-11-2012,740
0,20-11-2012,745
0,20-11-2012,750
57,20-11-2012,755
188,20-11-2012,800
0,20-11-2012,805
0,20-11-2012,810
0,20-11-2012,815
0,20-11-2012,820
0,20-11-2012,825
0,20-11-2012,830
0,20-11-2012,835
34,20-11-2012,840
0,20-11-2012,845
0,20-11-2012,850
500,20-11-2012,855
203,20-11-2012,900
131,20-11-2012,905
157,20-11-2012,910
0,20-11-2012,915
0,20-11-2012,920
0,20-11-2012,925
0,20-11-2012,930
0,20-11-2012,935
164,20-11-2012,940
0,20-11-2012,945
110,20-11-2012,950
0,20-11-2012,955
0,20-11-2012,1000
0,20-11-2012,1005
0,20-11-2012,1010
0,20-11-2012,1015
0,20-11-2012,1020
0,20-11-2012,1025
0,20-11-2012,1030
0,20-11-2012,1035
0,20-11-2012,1040
0,20-11-2012,1045
18,20-11-2012,1050
46,20-11-2012,1055
0,20-11-2012,1100
0,20-11-2012,1105
0,20-11-2012,1110
0,20-11-2012,1115
0,20-11-2012,1120
0,20-11-2012,1125
0,20-11-2012,1130
38,20-11-2012,1135
0,20-11-2012,1140
27,20-11-2012,1145
393,20-11-2012,1150
130,20-11-2012,1155
0,20-11-2012,1200
9,20-11-2012,1205
0,20-11-2012,1210
0,20-11-2012,1215
0,20-11-2012,1220
0,20-11-2012,1225
0,20-11-2012,1230
0,20-11-2012,1235
0,20-11-2012,1240
0,20-11-2012,1245
0,20-11-2012,1250
204,20-11-2012,1255
39,20-11-2012,1300
0,20-11-2012,1305
0,20-11-2012,1310
0,20-11-2012,1315
0,20-11-2012,1320
0,20-11-2012,1325
0,20-11-2012,1330
181,20-11-2012,1335
60,20-11-2012,1340
77,20-11-2012,1345
0,20-11-2012,1350
0,20-11-2012,1355
0,20-11-2012,1400
0,20-11-2012,1405
0,20-11-2012,1410
0,20-11-2012,1415
0,20-11-2012,1420
0,20-11-2012,1425
0,20-11-2012,1430
0,20-11-2012,1435
0,20-11-2012,1440
0,20-11-2012,1445
0,20-11-2012,1450
13,20-11-2012,1455
0,20-11-2012,1500
0,20-11-2012,1505
0,20-11-2012,1510
0,20-11-2012,1515
0,20-11-2012,1520
0,20-11-2012,1525
7,20-11-2012,1530
0,20-11-2012,1535
0,20-11-2012,1540
0,20-11-2012,1545
0,20-11-2012,1550
0,20-11-2012,1555
151,20-11-2012,1600
0,20-11-2012,1605
0,20-11-2012,1610
0,20-11-2012,1615
0,20-11-2012,1620
0,20-11-2012,1625
0,20-11-2012,1630
0,20-11-2012,1635
0,20-11-2012,1640
0,20-11-2012,1645
0,20-11-2012,1650
0,20-11-2012,1655
0,20-11-2012,1700
49,20-11-2012,1705
163,20-11-2012,1710
366,20-11-2012,1715
80,20-11-2012,1720
0,20-11-2012,1725
11,20-11-2012,1730
0,20-11-2012,1735
0,20-11-2012,1740
0,20-11-2012,1745
15,20-11-2012,1750
0,20-11-2012,1755
0,20-11-2012,1800
18,20-11-2012,1805
83,20-11-2012,1810
14,20-11-2012,1815
58,20-11-2012,1820
0,20-11-2012,1825
7,20-11-2012,1830
0,20-11-2012,1835
0,20-11-2012,1840
0,20-11-2012,1845
28,20-11-2012,1850
6,20-11-2012,1855
65,20-11-2012,1900
49,20-11-2012,1905
116,20-11-2012,1910
80,20-11-2012,1915
21,20-11-2012,1920
42,20-11-2012,1925
27,20-11-2012,1930
52,20-11-2012,1935
0,20-11-2012,1940
0,20-11-2012,1945
0,20-11-2012,1950
85,20-11-2012,1955
0,20-11-2012,2000
0,20-11-2012,2005
0,20-11-2012,2010
0,20-11-2012,2015
0,20-11-2012,2020
0,20-11-2012,2025
0,20-11-2012,2030
0,20-11-2012,2035
0,20-11-2012,2040
0,20-11-2012,2045
0,20-11-2012,2050
0,20-11-2012,2055
0,20-11-2012,2100
0,20-11-2012,2105
0,20-11-2012,2110
0,20-11-2012,2115
0,20-11-2012,2120
0,20-11-2012,2125
0,20-11-2012,2130
0,20-11-2012,2135
0,20-11-2012,2140
0,20-11-2012,2145
0,20-11-2012,2150
0,20-11-2012,2155
0,20-11-2012,2200
0,20-11-2012,2205
0,20-11-2012,2210
0,20-11-2012,2215
0,20-11-2012,2220
0,20-11-2012,2225
0,20-11-2012,2230
0,20-11-2012,2235
0,20-11-2012,2240
0,20-11-2012,2245
0,20-11-2012,2250
0,20-11-2012,2255
100,20-11-2012,2300
0,20-11-2012,2305
0,20-11-2012,2310
0,20-11-2012,2315
0,20-11-2012,2320
0,20-11-2012,2325
0,20-11-2012,2330
0,20-11-2012,2335
0,20-11-2012,2340
0,20-11-2012,2345
0,20-11-2012,2350
0,20-11-2012,2355
0,21-11-2012,0
0,21-11-2012,5
0,21-11-2012,10
0,21-11-2012,15
0,21-11-2012,20
0,21-11-2012,25
0,21-11-2012,30
0,21-11-2012,35
0,21-11-2012,40
0,21-11-2012,45
0,21-11-2012,50
0,21-11-2012,55
0,21-11-2012,100
0,21-11-2012,105
0,21-11-2012,110
0,21-11-2012,115
0,21-11-2012,120
0,21-11-2012,125
0,21-11-2012,130
0,21-11-2012,135
0,21-11-2012,140
0,21-11-2012,145
0,21-11-2012,150
0,21-11-2012,155
0,21-11-2012,200
0,21-11-2012,205
0,21-11-2012,210
0,21-11-2012,215
0,21-11-2012,220
0,21-11-2012,225
0,21-11-2012,230
0,21-11-2012,235
0,21-11-2012,240
0,21-11-2012,245
0,21-11-2012,250
0,21-11-2012,255
0,21-11-2012,300
0,21-11-2012,305
0,21-11-2012,310
0,21-11-2012,315
0,21-11-2012,320
0,21-11-2012,325
0,21-11-2012,330
0,21-11-2012,335
0,21-11-2012,340
0,21-11-2012,345
0,21-11-2012,350
0,21-11-2012,355
0,21-11-2012,400
0,21-11-2012,405
0,21-11-2012,410
0,21-11-2012,415
0,21-11-2012,420
0,21-11-2012,425
0,21-11-2012,430
0,21-11-2012,435
0,21-11-2012,440
0,21-11-2012,445
0,21-11-2012,450
0,21-11-2012,455
0,21-11-2012,500
0,21-11-2012,505
0,21-11-2012,510
0,21-11-2012,515
0,21-11-2012,520
0,21-11-2012,525
0,21-11-2012,530
0,21-11-2012,535
0,21-11-2012,540
0,21-11-2012,545
0,21-11-2012,550
0,21-11-2012,555
0,21-11-2012,600
0,21-11-2012,605
0,21-11-2012,610
0,21-11-2012,615
0,21-11-2012,620
0,21-11-2012,625
0,21-11-2012,630
0,21-11-2012,635
0,21-11-2012,640
0,21-11-2012,645
60,21-11-2012,650
31,21-11-2012,655
23,21-11-2012,700
22,21-11-2012,705
114,21-11-2012,710
327,21-11-2012,715
53,21-11-2012,720
16,21-11-2012,725
39,21-11-2012,730
73,21-11-2012,735
37,21-11-2012,740
98,21-11-2012,745
277,21-11-2012,750
503,21-11-2012,755
693,21-11-2012,800
522,21-11-2012,805
418,21-11-2012,810
679,21-11-2012,815
736,21-11-2012,820
733,21-11-2012,825
758,21-11-2012,830
755,21-11-2012,835
659,21-11-2012,840
187,21-11-2012,845
14,21-11-2012,850
734,21-11-2012,855
269,21-11-2012,900
31,21-11-2012,905
15,21-11-2012,910
0,21-11-2012,915
0,21-11-2012,920
0,21-11-2012,925
37,21-11-2012,930
111,21-11-2012,935
0,21-11-2012,940
0,21-11-2012,945
0,21-11-2012,950
45,21-11-2012,955
0,21-11-2012,1000
0,21-11-2012,1005
0,21-11-2012,1010
0,21-11-2012,1015
0,21-11-2012,1020
0,21-11-2012,1025
0,21-11-2012,1030
0,21-11-2012,1035
0,21-11-2012,1040
0,21-11-2012,1045
0,21-11-2012,1050
0,21-11-2012,1055
0,21-11-2012,1100
0,21-11-2012,1105
0,21-11-2012,1110
0,21-11-2012,1115
0,21-11-2012,1120
0,21-11-2012,1125
0,21-11-2012,1130
0,21-11-2012,1135
0,21-11-2012,1140
0,21-11-2012,1145
0,21-11-2012,1150
0,21-11-2012,1155
0,21-11-2012,1200
0,21-11-2012,1205
0,21-11-2012,1210
0,21-11-2012,1215
0,21-11-2012,1220
28,21-11-2012,1225
81,21-11-2012,1230
60,21-11-2012,1235
0,21-11-2012,1240
0,21-11-2012,1245
0,21-11-2012,1250
7,21-11-2012,1255
0,21-11-2012,1300
0,21-11-2012,1305
0,21-11-2012,1310
0,21-11-2012,1315
0,21-11-2012,1320
0,21-11-2012,1325
0,21-11-2012,1330
0,21-11-2012,1335
0,21-11-2012,1340
0,21-11-2012,1345
0,21-11-2012,1350
0,21-11-2012,1355
0,21-11-2012,1400
0,21-11-2012,1405
0,21-11-2012,1410
0,21-11-2012,1415
0,21-11-2012,1420
0,21-11-2012,1425
79,21-11-2012,1430
22,21-11-2012,1435
8,21-11-2012,1440
0,21-11-2012,1445
0,21-11-2012,1450
0,21-11-2012,1455
0,21-11-2012,1500
42,21-11-2012,1505
18,21-11-2012,1510
0,21-11-2012,1515
35,21-11-2012,1520
50,21-11-2012,1525
51,21-11-2012,1530
0,21-11-2012,1535
0,21-11-2012,1540
0,21-11-2012,1545
0,21-11-2012,1550
0,21-11-2012,1555
0,21-11-2012,1600
0,21-11-2012,1605
0,21-11-2012,1610
0,21-11-2012,1615
0,21-11-2012,1620
0,21-11-2012,1625
0,21-11-2012,1630
